Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
300,9087,5.262,5.576,5.438,6.424,3.655,6.22,3.564,5.344,66.859,21.75,17.517,22.048,17.365,0.944,1.758,0.569,0.819,0.671,0.573,0.891,0.987,0.013,0.991,0.926,0,0.111,0,87.002,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.181,0.846,1.488,0.672,88.19,4.547,17.059,1.745,0,0
589,13209,5.231,5.66,5.556,6.758,3.642,6.502,3.571,5.513,71.6,21.492,17.783,21.748,17.66,0.924,1.855,0.539,0.774,0.599,0.549,0.854,0.988,0.012,0.993,0.873,0,0.096,0,85.967,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.216,0.822,1.525,0.656,86.994,4.599,14.328,1.821,0,0
328,9325,4.758,5.232,4.467,6.253,3.64,5.823,3.566,4.457,53.238,17.779,16.438,18.239,16.22,0.909,1.718,0.582,0.761,0.579,0.612,0.827,0.975,0.025,0.987,0.781,0,0.101,0,71.116,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.4,0.714,1.227,0.815,72.955,4.054,19.865,1.633,4.847,3.128
454,10741,5.241,5.746,5.278,7.408,3.639,7.337,3.708,5.283,74.484,21.573,18.053,21.892,17.804,0.912,2.036,0.491,0.708,0.501,0.505,0.832,0.985,0.015,0.986,0.8,0,0.102,0,86.292,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.404,0.712,1.45,0.689,87.567,4.458,22.532,1.979,0,0
73,6065,4.249,4.502,3.793,5.459,3.626,5.359,3.649,3.956,39.318,14.178,14.143,14.473,13.965,0.944,1.506,0.664,0.778,0.606,0.681,0.891,0.98,0.02,0.987,0.716,0,0.096,0,56.711,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.439,0.695,1.046,0.956,57.89,3.71,16.667,1.469,0,0
581,12979,5.481,5.945,4.38,8.34,3.609,8.56,3.637,4.511,69.042,23.595,18.678,23.67,18.544,0.922,2.311,0.433,0.657,0.432,0.425,0.85,0.997,0.003,0.993,0.784,0,0.121,0,94.379,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.904,0.525,1.214,0.824,94.679,3.995,17.5,2.353,5.111,4.278
187,7799,6.69,7.469,7.489,9.754,3.608,9.076,3.651,7.442,137.989,35.148,23.465,36.439,22.846,0.896,2.704,0.37,0.686,0.47,0.402,0.802,0.965,0.035,0.974,0.999,0,0.094,0,140.592,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.302,0.768,2.076,0.482,145.754,5.549,15.941,2.486,6.645,3.339
283,8902,4.916,5.594,5.269,8.317,3.584,8.511,3.366,5.278,82.222,18.979,17.573,19.538,17.228,0.879,2.321,0.431,0.591,0.349,0.395,0.772,0.971,0.029,0.98,0.637,0,0.109,0,75.917,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.579,0.633,1.47,0.68,78.153,4.426,20.886,2.529,7.129,2.972
69,6031,6.148,6.777,6.717,8.592,3.582,8.228,3.45,6.532,108.25,29.687,21.29,30.471,20.89,0.907,2.399,0.417,0.716,0.512,0.419,0.823,0.974,0.026,0.981,0.965,0,0.095,0,118.746,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.279,0.782,1.875,0.533,121.885,5.15,20.556,2.385,5.425,3.456
271,8773,4.498,4.698,4.192,6.608,3.581,6.514,3.697,4.076,51.937,15.891,14.76,16.03,14.625,0.957,1.845,0.542,0.681,0.463,0.568,0.917,0.991,0.009,0.991,0.672,0,0.115,0,63.566,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.576,0.634,1.17,0.854,64.119,3.886,16.471,1.762,0,0
223,8254,6.704,7.04,6.549,8.852,3.579,8.708,3.498,6.556,108.62,35.295,22.118,35.771,21.739,0.952,2.474,0.404,0.757,0.574,0.402,0.907,0.987,0.013,0.983,1.114,0,0.085,0,141.181,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.352,0.74,1.83,0.546,143.083,5.064,12.466,2.489,4.914,3.748
79,6111,5.349,5.936,4.216,7.784,3.578,8.167,3.699,4.367,61.492,22.473,18.649,22.795,18.469,0.901,2.175,0.46,0.687,0.472,0.453,0.812,0.986,0.014,0.99,0.807,0,0.107,0,89.892,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.846,0.542,1.178,0.849,91.181,3.897,15.753,2.208,5.099,4.672
13,4874,4.294,4.607,3.868,5.739,3.578,5.569,3.502,3.782,41.59,14.481,14.474,14.76,14.244,0.932,1.604,0.623,0.748,0.56,0.629,0.869,0.981,0.019,0.984,0.705,0,0.139,0,57.926,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.484,0.674,1.081,0.925,59.039,3.723,16.567,1.59,0,0
101,6483,5.055,6.652,4.624,9.202,3.543,9.334,3.413,4.113,78.932,20.067,20.899,22.909,19.617,0.76,2.597,0.385,0.549,0.302,0.366,0.577,0.876,0.124,0.939,0.616,0,0.104,0,80.268,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.99,0.503,1.305,0.766,91.635,4.084,22.771,2.735,9.438,2.536
149,7154,5.021,5.321,5.286,7.354,3.533,7.065,3.399,5.162,71.907,19.802,16.715,20.022,16.529,0.944,2.081,0.48,0.683,0.466,0.481,0.891,0.989,0.011,0.989,0.762,0,0.107,0,79.21,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.391,0.719,1.496,0.668,80.089,4.409,12.881,2.079,0,0
516,11633,5.553,6.992,5.48,8.755,3.519,9.491,3.299,5.212,88.412,24.222,21.965,27.187,20.344,0.794,2.488,0.402,0.634,0.402,0.348,0.631,0.891,0.109,0.926,0.786,0,0.098,0,96.889,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.598,0.626,1.557,0.642,108.749,4.5,22.936,2.877,8.863,3.162
463,10815,4.63,4.74,4.7,5.135,3.498,5.227,3.61,4.791,44.201,16.839,14.89,16.893,14.786,0.977,1.468,0.681,0.902,0.813,0.691,0.954,0.997,0.003,0.993,0.938,0,0.097,0,67.354,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.092,0.915,1.344,0.744,67.572,4.099,17.581,1.448,0,0
313,9165,5.033,5.526,4.199,7.24,3.49,7.367,3.343,4.094,55.559,19.897,17.359,20.31,17.068,0.911,2.074,0.482,0.695,0.483,0.454,0.83,0.98,0.02,0.983,0.787,0,0.103,0,79.587,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.724,0.58,1.203,0.831,81.24,3.845,19.167,2.204,0,0
83,6126,5.512,6.403,4.844,8.935,3.49,8.313,3.561,4.699,79.103,23.859,20.117,24.829,19.508,0.861,2.56,0.391,0.617,0.38,0.428,0.741,0.961,0.039,0.97,0.765,0,0.098,0,95.437,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.845,0.542,1.388,0.721,99.318,4.167,20.385,2.334,7.225,3.866
88,6244,4.268,4.661,3.909,5.799,3.481,5.336,3.449,3.871,41.309,14.307,14.643,14.622,14.435,0.916,1.666,0.6,0.736,0.542,0.646,0.839,0.978,0.022,0.986,0.709,0,0.106,0,57.226,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.484,0.674,1.123,0.891,58.488,3.695,16.667,1.547,0,0
335,9373,4.983,5.492,4.944,6.969,3.478,6.701,3.501,4.674,62.735,19.502,17.255,20.03,16.959,0.907,2.004,0.499,0.715,0.511,0.522,0.823,0.974,0.026,0.983,0.805,0,0.099,0,78.007,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.409,0.709,1.422,0.703,80.118,4.211,19.692,1.914,5.387,3.177
76,6087,4.351,4.687,3.582,6.041,3.476,5.944,3.383,3.65,39.382,14.868,14.724,15.005,14.55,0.928,1.738,0.575,0.72,0.519,0.569,0.862,0.991,0.009,0.988,0.708,0,0.132,0,59.471,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.687,0.593,1.031,0.97,60.018,3.529,20.781,1.757,0,0
63,5898,5.641,7.176,5.326,10.697,3.473,11.608,3.599,4.6,103.598,24.992,22.545,28.195,20.366,0.786,3.08,0.325,0.527,0.278,0.31,0.618,0.886,0.114,0.903,0.673,0,0.101,0,99.968,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.009,0.498,1.534,0.652,112.781,4.399,23.882,3.225,11.345,3.148
67,5991,5.09,5.262,4.995,6.002,3.471,5.985,3.565,4.961,54.492,20.348,16.53,20.505,16.412,0.967,1.729,0.578,0.848,0.719,0.596,0.936,0.992,0.008,0.993,0.977,0,0.092,0,81.391,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.202,0.832,1.439,0.695,82.018,4.233,13.067,1.679,0,0
124,6837,4.745,5.039,4.757,5.721,3.453,5.681,3.467,4.952,49.206,17.683,15.829,17.963,15.683,0.942,1.657,0.604,0.829,0.688,0.61,0.887,0.984,0.016,0.991,0.895,0,0.096,0,70.732,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.203,0.831,1.378,0.726,71.85,4.105,13.5,1.638,0,0
118,6753,4.632,4.869,4.763,5.636,3.438,5.572,3.288,4.785,48.321,16.85,15.295,17.037,15.124,0.951,1.639,0.61,0.822,0.675,0.59,0.905,0.989,0.011,0.989,0.87,0,0.105,0,67.4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.183,0.845,1.385,0.722,68.149,4.101,15.763,1.695,0,0
254,8577,6.507,7.575,5.097,12.546,3.425,13.347,3.333,5.177,114.669,33.256,23.797,33.913,23.311,0.859,3.663,0.273,0.519,0.269,0.25,0.738,0.981,0.019,0.98,0.774,0,0.102,0,133.024,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.462,0.406,1.488,0.672,135.652,4.261,21.529,4.005,10.781,4.136
541,12186,4.659,4.942,4.428,6.069,3.423,5.892,3.454,4.318,48.174,17.05,15.525,17.427,15.332,0.943,1.773,0.564,0.768,0.589,0.586,0.889,0.978,0.022,0.988,0.821,0,0.1,0,68.199,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.371,0.73,1.294,0.773,69.709,3.926,18.167,1.706,0,0
191,7835,4.507,5.153,3.569,7.426,3.422,7.674,3.176,3.469,47.483,15.951,16.187,16.371,16.021,0.875,2.17,0.461,0.607,0.368,0.414,0.765,0.974,0.026,0.99,0.628,0,0.117,0,63.803,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.081,0.481,1.043,0.959,65.483,3.495,20.133,2.416,6.047,3.002
558,12511,4.609,5.091,4.608,5.79,3.415,5.321,3.508,4.653,47.703,16.684,15.995,17.444,15.425,0.905,1.695,0.59,0.796,0.634,0.659,0.819,0.956,0.044,0.964,0.844,0,0.098,0,66.736,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.257,0.796,1.349,0.741,69.777,4.011,20.494,1.517,4.625,3.633
82,6126,4.46,4.754,3.77,6.476,3.414,6.598,3.504,3.838,43.632,15.62,14.934,15.769,14.791,0.938,1.897,0.527,0.689,0.474,0.531,0.88,0.991,0.009,0.99,0.707,0,0.107,0,62.482,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.718,0.582,1.104,0.906,63.075,3.592,17.5,1.883,0,0
91,6286,4.933,5.168,4.87,7.572,3.402,7.658,3.481,5.002,65.684,19.115,16.235,19.357,16.047,0.955,2.226,0.449,0.652,0.424,0.455,0.911,0.987,0.013,0.988,0.742,0,0.107,0,76.461,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.555,0.643,1.431,0.699,77.429,4.136,16.575,2.2,0,0
16,4932,4.32,4.687,4.948,5.538,3.396,5.235,3.245,5.029,48.728,14.656,14.726,14.92,14.566,0.922,1.631,0.613,0.78,0.608,0.62,0.849,0.982,0.018,0.989,0.779,0,0.103,0,58.625,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.119,0.893,1.457,0.686,59.682,4.172,14.754,1.613,3.977,3.182
435,10380,5.638,6.493,5.609,8.044,3.383,7.672,3.482,5.413,79.932,24.969,20.399,26.165,19.445,0.868,2.378,0.421,0.701,0.491,0.454,0.754,0.954,0.046,0.953,0.917,0,0.097,0,99.878,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.434,0.697,1.658,0.603,104.662,4.496,19.494,2.204,6.947,4.349
97,6416,5.546,5.893,5.349,7.198,3.38,7.164,3.45,5.35,68.132,24.16,18.512,24.705,18.248,0.941,2.13,0.47,0.771,0.594,0.482,0.886,0.978,0.022,0.986,0.993,0,0.092,0,96.639,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.346,0.743,1.583,0.632,98.821,4.364,15.857,2.076,0,0
34,5402,4.362,5.223,3.679,7.374,3.368,8.14,3.198,3.532,47.838,14.94,16.409,16.305,15.446,0.835,2.189,0.457,0.591,0.35,0.393,0.697,0.916,0.084,0.941,0.602,0,0.106,0,59.762,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.004,0.499,1.092,0.916,65.221,3.523,22.959,2.545,7.379,2.821
268,8721,4.512,4.692,4.482,5.326,3.356,5.082,3.372,4.641,41.947,15.99,14.74,16.165,14.638,0.962,1.587,0.63,0.847,0.718,0.664,0.925,0.989,0.011,0.993,0.895,0,0.096,0,63.958,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.188,0.842,1.336,0.749,64.659,3.919,11.786,1.507,0,0
420,10234,4,4.369,3.591,5.317,3.353,5.045,3.273,3.656,33.517,12.566,13.726,12.965,13.46,0.916,1.586,0.631,0.752,0.566,0.649,0.838,0.969,0.031,0.981,0.705,0,0.108,0,50.265,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.48,0.675,1.071,0.934,51.86,3.472,19.833,1.541,0,0
238,8422,5.279,5.567,5.294,6.95,3.346,6.75,3.316,5.197,64.455,21.884,17.489,21.988,17.386,0.948,2.077,0.481,0.759,0.577,0.491,0.899,0.995,0.005,0.994,0.941,0,0.098,0,87.534,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.313,0.762,1.582,0.632,87.953,4.32,17.031,2.036,0,0
592,13305,4.506,4.843,4.142,6.141,3.344,5.974,3.428,4.053,44.535,15.946,15.216,16.118,15.116,0.93,1.837,0.545,0.734,0.538,0.574,0.865,0.989,0.011,0.993,0.776,0,0.101,0,63.783,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.483,0.674,1.239,0.807,64.472,3.743,14.677,1.743,0,0
368,9719,5.967,7.378,4.889,10.389,3.325,10.018,3.077,4.721,88.438,27.965,23.178,29.451,22.261,0.809,3.124,0.32,0.574,0.33,0.307,0.654,0.95,0.05,0.96,0.809,0,0.101,0,111.862,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.125,0.471,1.47,0.68,117.802,4.107,24.508,3.255,8.712,3.799
5,4513,4.562,4.988,4.423,6.758,3.32,6.719,3.274,4.279,51.957,16.344,15.669,16.665,15.474,0.915,2.035,0.491,0.675,0.456,0.487,0.837,0.981,0.019,0.988,0.728,0,0.111,0,65.378,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.528,0.654,1.332,0.751,66.659,3.871,11.719,2.052,0,0
390,9931,5.267,5.482,4.919,6.699,3.282,6.771,3.27,4.982,56.627,21.791,17.222,21.929,17.083,0.961,2.041,0.49,0.786,0.618,0.483,0.923,0.994,0.006,0.992,0.991,0,0.095,0,87.164,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.362,0.734,1.499,0.667,87.716,4.1,11.077,2.07,0,0
450,10550,4.73,4.949,4.92,5.745,3.273,5.729,3.267,4.959,48.44,17.57,15.549,17.731,15.427,0.956,1.755,0.57,0.823,0.678,0.57,0.913,0.991,0.009,0.992,0.934,0,0.148,0,70.28,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.168,0.856,1.503,0.665,70.926,4.097,16.418,1.753,0,0
314,9166,4.426,4.971,4.475,5.361,3.268,5.298,3.488,4.589,41.053,15.386,15.618,16.236,14.972,0.89,1.641,0.61,0.826,0.682,0.658,0.793,0.948,0.052,0.959,0.878,0,0.103,0,61.543,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.198,0.835,1.369,0.73,64.944,3.872,19.706,1.519,5.198,2.67
280,8885,4.662,4.87,4.482,5.751,3.248,5.332,3.418,4.699,43.833,17.071,15.301,17.314,15.176,0.957,1.771,0.565,0.811,0.657,0.641,0.916,0.986,0.014,0.992,0.914,0,0.097,0,68.284,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.283,0.779,1.38,0.725,69.257,3.865,14.545,1.56,0,0
351,9533,4.593,4.997,4.349,6.495,3.226,6.474,3.085,4.384,47.71,16.572,15.698,16.776,15.571,0.919,2.013,0.497,0.707,0.5,0.477,0.845,0.988,0.012,0.992,0.791,0,0.099,0,66.287,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.494,0.67,1.348,0.742,67.103,3.787,11.333,2.098,4.396,3.752
25,5215,5.668,5.907,5.261,7.308,3.206,7.344,3.254,5.347,64.539,25.23,18.559,25.525,18.373,0.959,2.28,0.439,0.776,0.601,0.443,0.921,0.988,0.012,0.99,1.077,0,0.1,0,100.922,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.389,0.72,1.641,0.609,102.099,4.233,12.787,2.257,0,0
3,3849,4.608,4.888,4.351,6.049,3.2,6.146,3.309,4.461,44.096,16.677,15.355,16.904,15.197,0.943,1.89,0.529,0.762,0.58,0.538,0.889,0.987,0.013,0.99,0.862,0,0.101,0,66.709,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.39,0.719,1.36,0.735,67.614,3.775,20.968,1.858,0,0
10,4726,4.828,5.254,4.283,6.561,3.194,6.567,3.176,4.472,46.99,18.307,16.505,18.63,16.382,0.919,2.054,0.487,0.736,0.541,0.484,0.844,0.983,0.017,0.993,0.874,0,0.098,0,73.228,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.532,0.653,1.341,0.746,74.519,3.738,12.203,2.068,0,0
4,4432,5.221,5.442,5.389,6.827,3.193,6.573,3.27,5.497,61.514,21.411,17.098,21.657,16.963,0.959,2.138,0.468,0.765,0.585,0.498,0.92,0.989,0.011,0.992,0.982,0,0.1,0,85.644,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.267,0.789,1.687,0.593,86.626,4.291,14.085,2.01,0,0
85,6182,4.496,4.78,4.401,5.504,3.19,5.221,3.18,4.591,40.459,15.878,15.017,16.095,14.926,0.941,1.725,0.58,0.817,0.667,0.609,0.885,0.986,0.014,0.994,0.904,0,0.09,0,63.512,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.251,0.799,1.379,0.725,64.382,3.795,9.02,1.642,0,0
503,11466,5.051,5.296,4.96,6.751,3.175,6.794,3.254,4.926,55.673,20.04,16.637,20.29,16.471,0.954,2.126,0.47,0.748,0.56,0.479,0.91,0.988,0.012,0.99,0.935,0,0.101,0,80.16,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.361,0.735,1.562,0.64,81.16,4.068,15.968,2.088,0,0
249,8535,5.459,5.928,4.936,7.994,3.174,8.024,3.198,4.964,65.581,23.409,18.624,24.012,18.349,0.921,2.518,0.397,0.683,0.466,0.398,0.848,0.975,0.025,0.985,0.922,0,0.109,0,93.635,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.62,0.617,1.555,0.643,96.048,4.055,22.698,2.509,0,0
109,6604,5.407,5.907,5.088,7.803,3.169,7.618,3.207,5.067,65.87,22.962,18.558,23.258,18.298,0.915,2.463,0.406,0.693,0.48,0.421,0.838,0.987,0.013,0.986,0.929,0,0.089,0,91.848,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.534,0.652,1.606,0.623,93.033,4.128,13.194,2.376,5.454,3.481
146,7135,4.687,5.178,3.728,8.22,3.158,8.233,3.201,3.712,50.664,17.255,16.267,17.654,15.826,0.905,2.603,0.384,0.57,0.325,0.389,0.819,0.977,0.023,0.973,0.665,0,0.105,0,69.021,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.205,0.454,1.181,0.847,70.616,3.443,22.078,2.572,6.159,3.861
402,10053,4.809,5.652,3.599,7.723,3.157,7.54,3.147,3.476,45.953,18.166,17.755,18.574,17.487,0.851,2.446,0.409,0.623,0.388,0.417,0.724,0.978,0.022,0.985,0.745,0,0.11,0,72.665,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.146,0.466,1.14,0.877,74.294,3.378,21.91,2.396,5.97,3.138
285,8953,4.553,4.776,4.897,5.614,3.151,5.446,3.206,4.89,45.351,16.28,15.005,16.401,14.897,0.953,1.782,0.561,0.811,0.658,0.589,0.909,0.993,0.007,0.993,0.92,0,0.099,0,65.12,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.147,0.872,1.554,0.643,65.603,4.024,12.063,1.698,0,0
19,5048,4.51,5.038,4.402,6.152,3.145,5.597,3.047,4.535,44.589,15.974,15.828,16.701,15.333,0.895,1.956,0.511,0.733,0.537,0.544,0.801,0.956,0.044,0.969,0.826,0,0.096,0,63.897,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.397,0.716,1.4,0.714,66.805,3.773,19.012,1.837,5.196,3.498
571,12816,4.433,4.673,4.117,5.944,3.141,6.076,3.148,4.251,40.248,15.435,14.679,15.579,14.56,0.949,1.892,0.528,0.746,0.556,0.518,0.9,0.991,0.009,0.992,0.827,0,0.101,0,61.739,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.444,0.693,1.311,0.763,62.315,3.629,14.068,1.93,0,0
524,11812,4.205,4.582,3.466,6.648,3.127,6.732,3.182,3.461,37.739,13.89,14.396,14.092,14.259,0.918,2.126,0.47,0.633,0.4,0.473,0.842,0.986,0.014,0.99,0.668,0,0.11,0,55.559,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.918,0.521,1.108,0.902,56.367,3.297,16.102,2.116,4.575,3.632
594,13388,4.287,4.576,3.781,5.586,3.119,5.764,3.154,3.81,34.494,14.432,14.376,14.574,14.259,0.937,1.791,0.558,0.767,0.589,0.547,0.878,0.99,0.01,0.992,0.828,0,0.109,0,57.727,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.477,0.677,1.212,0.825,58.297,3.45,17.833,1.828,0,0
362,9632,4.978,5.136,5.02,6.526,3.109,6.497,3.116,5.11,53.338,19.466,16.135,19.53,16.035,0.969,2.099,0.476,0.763,0.582,0.48,0.94,0.997,0.003,0.994,0.959,0,0.092,0,77.865,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.3,0.769,1.615,0.619,78.122,4.065,19.155,2.085,0,0
533,12008,4.973,5.193,4.87,6.821,3.109,6.636,3.131,5.038,54.072,19.425,16.315,19.612,16.156,0.958,2.194,0.456,0.729,0.532,0.472,0.917,0.99,0.01,0.99,0.916,0,0.208,0,77.699,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.4,0.714,1.567,0.638,78.449,3.99,11.864,2.12,0,0
477,11011,4.351,4.486,4.424,5.041,3.103,5.076,3.091,4.426,36.224,14.866,14.093,14.968,13.974,0.97,1.625,0.615,0.863,0.745,0.609,0.941,0.993,0.007,0.992,0.951,0,0.091,0,59.462,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.14,0.878,1.426,0.701,59.872,3.763,15.41,1.642,0,0
430,10348,4.534,5.078,3.18,7.305,3.101,7.692,3.042,3.341,37.721,16.147,15.953,16.324,15.798,0.893,2.356,0.424,0.621,0.385,0.395,0.797,0.989,0.011,0.99,0.713,0,0.111,0,64.588,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.297,0.435,1.026,0.975,65.296,3.141,24.167,2.529,5.732,3.212
569,12734,4.558,4.987,4.636,5.665,3.09,5.34,3.041,4.751,42.483,16.315,15.667,17.001,15.26,0.914,1.833,0.545,0.805,0.647,0.569,0.835,0.96,0.04,0.974,0.932,0,0.097,0,65.261,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.222,0.818,1.5,0.667,68.004,3.863,16.757,1.756,0,0
40,5579,4.082,4.486,3.994,5.686,3.087,5.394,3.068,4.072,36.711,13.088,14.093,13.43,13.886,0.91,1.842,0.543,0.718,0.515,0.569,0.828,0.975,0.025,0.985,0.746,0,0.134,0,52.354,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.424,0.702,1.294,0.773,53.719,3.541,19.655,1.758,0,0
26,5230,4.005,4.203,3.781,4.869,3.086,4.882,2.994,3.901,29.748,12.597,13.205,12.669,13.133,0.953,1.578,0.634,0.823,0.677,0.613,0.908,0.994,0.006,0.995,0.838,0,0.097,0,50.387,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.288,0.777,1.225,0.816,50.676,3.434,13,1.631,0,0
404,10080,5.318,6.077,5.144,8.2,3.07,7.921,2.962,4.866,67.803,22.21,19.091,23.328,18.222,0.875,2.671,0.374,0.649,0.421,0.374,0.766,0.952,0.048,0.954,0.882,0,0.092,0,88.84,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.594,0.627,1.675,0.597,93.311,4.107,20.55,2.675,6.537,4.542
213,8125,5.114,5.701,4.426,7.441,3.061,7.599,3.167,4.345,52.774,20.54,17.91,20.991,17.69,0.897,2.431,0.411,0.687,0.472,0.417,0.805,0.979,0.021,0.988,0.902,0,0.118,0,82.159,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.681,0.595,1.446,0.692,83.963,3.743,14.444,2.399,5.023,3.359
555,12483,5.064,5.571,4.916,6.559,3.053,6.404,2.945,5.075,51.548,20.137,17.501,20.811,17.087,0.909,2.148,0.466,0.772,0.596,0.46,0.826,0.968,0.032,0.976,1.006,0,0.114,0,80.548,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.334,0.75,1.61,0.621,83.244,3.985,15.811,2.175,5.223,2.685
301,9087,4.229,4.436,4.147,5.518,3.046,5.285,3.033,4.13,36.491,14.049,13.935,14.184,13.856,0.954,1.812,0.552,0.766,0.587,0.574,0.909,0.99,0.01,0.994,0.836,0,0.103,0,56.197,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.331,0.751,1.361,0.734,56.736,3.596,19.138,1.742,0,0
57,5837,4.582,4.918,4.886,6.841,3.036,6.649,3.076,4.87,53.132,16.489,15.45,16.634,15.287,0.932,2.253,0.444,0.67,0.449,0.463,0.868,0.991,0.009,0.989,0.794,0,0.108,0,65.955,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.4,0.714,1.609,0.621,66.537,3.961,18.393,2.162,0,0
227,8314,3.53,4.244,3.845,4.665,3.031,4.157,3.001,3.692,28.468,9.788,13.332,10.568,12.311,0.832,1.539,0.65,0.757,0.573,0.722,0.692,0.926,0.074,0.923,0.692,0,0.161,0,39.154,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.213,0.824,1.269,0.788,42.271,3.438,28.929,1.385,4.9,2.162
103,6524,5.625,6.281,5.497,8.293,3.027,8.414,3.122,5.679,72.263,24.848,19.733,25.201,19.517,0.895,2.74,0.365,0.678,0.46,0.371,0.802,0.986,0.014,0.989,0.99,0,0.102,0,99.394,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.509,0.663,1.816,0.551,100.805,4.262,16.623,2.695,6.575,3.075
